Greenland_temperature_(ºC),Upper_band,Lower_band,"Age_(B.P.,_radio-carbon_calibrated)","NH_temperature_anomaly_(ºC,_full)","NH_temperature_anomaly_(ºC,_no_volc)",VII_(ºC),"Age_(B.P.,_radio-carbon_calibrated).1",Volcanic_forcing_(W/m2),Greenland temperature (ºC)_scaled,"NH temperature anomaly (ºC, full)_scaled","NH_temperature_anomaly_(ºC,_no_volc)_scaled",Co2(ppm),Co2(ppm)_scaled
-32.17798762,-31.613,-32.7035,127,-0.209239583,0.096568988,-0.305808571,127,0,0.577805787,0.639558428,0.607479863,246.3581308,0.554811472
-32.13708978,-31.55,-32.6735,128,-0.173132265,0.096905526,-0.270037791,128,-0.035848047,0.581166003,0.65651833,0.607710653,248.6653014,0.574700874
-32.09667183,-31.45,-32.7,129,-0.175143011,0.096031917,-0.271174929,129,-0.097445093,0.584486791,0.655573866,0.607111551,248.4361616,0.572725531
-32.05591331,-31.36,-32.7135,130,-0.174569464,0.08826243,-0.262831894,130,-0.264883227,0.587835561,0.655843266,0.6017834,247.832556,0.567522034
-32.01568111,-31.29,-32.727,131,-0.178139885,0.087936754,-0.266076639,131,-0.720027263,0.591141087,0.65416621,0.601560058,247.3783967,0.563606868
-32.0105418,-31.313,-32.717,132,-0.171735432,0.089387069,-0.261122502,132,-1.957237026,0.59156334,0.657174434,0.602554654,247.4962937,0.564623221
-32.01921053,-31.33,-32.6935,133,-0.172979842,0.078007263,-0.250987105,133,-5.320321842,0.590851106,0.656589924,0.594750622,246.3798429,0.554998645
-32.02780186,-31.39,-32.66,134,-0.170618917,0.068755806,-0.239374722,134,-0.025308784,0.590145232,0.65769887,0.588406168,245.7698621,0.549740191
-32.03630031,-31.44,-32.6235,135,-0.169497415,0.061412822,-0.230910238,135,-0.068796407,0.589446989,0.658225648,0.583370505,245.324538,0.54590119
-32.0446904,-31.463,-32.65,136,-0.167085495,0.064654077,-0.231739571,136,-0.187008022,0.588757649,0.659358547,0.585593289,245.5295057,0.547668153
-32.05343653,-31.44,-32.67,137,-0.158700725,0.066683554,-0.225384279,137,-0.508340509,0.588039056,0.663296942,0.586985062,245.9762053,0.551519011
-32.06201238,-31.4295,-32.69,138,-0.156047325,0.067714937,-0.223762262,138,-1.381812769,0.587334453,0.664543266,0.587692363,245.8488172,0.550420838
-32.07063467,-31.4,-32.7135,139,-0.155378193,0.072702284,-0.228080477,139,-3.756156538,0.586626035,0.664857563,0.59111258,245.6968431,0.549110716
-32.07942724,-31.39,-32.7635,140,-0.150032125,0.071588105,-0.22162023,140,0,0.585903627,0.667368654,0.5903485,245.337609,0.546013871
-32.08811146,-31.3495,-32.797,141,-0.141500523,0.073221529,-0.214722053,141,0,0.585190122,0.671376017,0.591468668,245.3524137,0.546141497
-32.09668731,-31.293,-32.8505,142,-0.132880972,0.073939156,-0.206820128,142,0,0.584485519,0.675424691,0.591960801,245.2825736,0.545539428
-32.09380805,-31.3165,-32.807,143,-0.118463294,0.072572571,-0.191035864,143,0,0.584722083,0.682196792,0.591023625,245.4793515,0.547235789
-32.08710526,-31.37,-32.7935,144,-0.088509481,0.074094003,-0.162603484,144,0,0.585272792,0.696266343,0.592066992,246.8181615,0.558777255
-32.08092879,-31.406,-32.7535,145,-0.060096197,0.07158191,-0.131678107,145,0,0.585780258,0.709612294,0.590344251,247.7822908,0.567088714
-32.07427245,-31.4065,-32.73,146,-0.057276046,0.065509749,-0.122785794,146,0,0.586327152,0.710936942,0.586180091,246.8730541,0.559250467
-32.06766254,-31.4365,-32.687,147,-0.05464489,0.057638869,-0.112283759,147,0,0.58687023,0.712172817,0.580782408,246.0186231,0.551884682
-32.06122291,-31.46,-32.6435,148,-0.048803261,0.065909388,-0.114712649,148,0,0.587399318,0.714916678,0.586454155,246.4913685,0.555960073
-32.05450464,-31.46,-32.63,149,-0.033636936,0.06248242,-0.096119356,149,0,0.587951298,0.722040425,0.584104013,246.9608312,0.560007165
-32.0476161,-31.4565,-32.65,150,-0.025426649,0.060903316,-0.086329965,150,0,0.58851727,0.725896864,0.583021096,247.3290472,0.563181441
-32.04066563,-31.4165,-32.647,151,-0.011267758,0.063358487,-0.074626245,151,0,0.589088328,0.732547411,0.584704801,248.7399738,0.575344602
-32.03329721,-31.3565,-32.6535,152,-0.018292307,0.063243684,-0.081535991,152,0,0.589693727,0.729247923,0.584626072,248.8350926,0.576164591
-32.02617647,-31.29,-32.68,153,-0.035187709,0.059908596,-0.095096305,153,0,0.590278776,0.721312014,0.582338939,248.0797553,0.569653063
-32.01885449,-31.2065,-32.7335,154,-0.050716174,0.068389982,-0.119106156,154,0,0.590880359,0.714018168,0.588155294,248.1609479,0.570352999
-32.03676471,-31.28,-32.7135,155,-0.075023141,0.078057933,-0.153081075,155,0,0.589408833,0.702600986,0.594785371,247.6780946,0.56619047
-32.05883901,-31.38,-32.6935,156,-0.113502545,0.076865565,-0.19036811,156,0,0.587595182,0.684526896,0.59396767,245.5902802,0.54819207
-32.08120743,-31.4865,-32.6705,157,-0.15766828,0.070206734,-0.227875014,157,0,0.585757365,0.66378189,0.589401184,242.875269,0.524786801
-32.10301858,-31.53,-32.6735,158,-0.158983257,0.070494968,-0.229478225,158,0,0.583965335,0.663164235,0.589598849,243.3231471,0.52864782
-32.12472136,-31.573,-32.6835,159,-0.159273023,0.072449209,-0.231722232,159,0,0.582182207,0.663028129,0.590939027,243.9310177,0.533888084
-32.14614551,-31.613,-32.69,160,-0.155929914,0.074813802,-0.230743715,160,-0.019321608,0.580421973,0.664598415,0.592560614,244.7072234,0.540579512
-32.16781734,-31.613,-32.7335,161,-0.155524963,0.073923522,-0.229448485,161,-0.052521574,0.578641389,0.664788624,0.59195008,245.0627327,0.543644247
-32.18917957,-31.6265,-32.78,162,-0.155597054,0.074374522,-0.229971576,162,-0.142768441,0.576886242,0.664754762,0.592259366,245.2612916,0.545355962
-32.21037152,-31.6365,-32.84,163,-0.153429192,0.070780064,-0.224209256,163,-0.38808486,0.575145086,0.665773024,0.589794362,245.1120975,0.544069806
-32.23105263,-31.61,-32.91,164,-0.149796949,0.073313416,-0.223110365,164,-1.054924022,0.5734459,0.667479118,0.591531681,245.3302027,0.545950023
-32.23247678,-31.7065,-32.827,165,-0.153430804,0.074580428,-0.228011232,165,-2.867580801,0.57332889,0.665772267,0.592400571,245.1026138,0.54398805
-32.23335913,-31.7365,-32.77,166,-0.15382516,0.073795973,-0.227621133,166,-7.794892782,0.573256395,0.665587035,0.591862609,244.9563086,0.542726798
-32.23396285,-31.7265,-32.7635,167,-0.157443189,0.077530767,-0.234973956,167,0,0.573206793,0.663887617,0.594423852,244.9137502,0.542359915
-32.2345356,-31.6665,-32.8135,168,-0.148250758,0.079697926,-0.227948684,168,0,0.573159735,0.668205377,0.595910044,245.508279,0.547485164
-32.23660991,-31.5865,-32.8805,169,-0.147148787,0.070544391,-0.217693178,169,0,0.572989308,0.668722982,0.589632742,244.8056986,0.541428436
-32.25082043,-31.6665,-32.837,170,-0.155066183,0.07789954,-0.232965723,170,0,0.571821753,0.665004116,0.594676749,244.4384635,0.538262617
-32.264613,-31.71,-32.8135,171,-0.152090152,0.080480336,-0.232570487,171,0,0.570688539,0.666401982,0.596446604,244.4044587,0.537969472
-32.27781734,-31.7565,-32.82,172,-0.155671382,0.081986388,-0.23765777,172,0,0.569603655,0.664719849,0.597479423,243.6183729,0.53119287
-32.29072755,-31.78,-32.8535,173,-0.15561783,0.080367553,-0.235985382,173,0,0.568542936,0.664745003,0.59636926,242.7532514,0.523734926
-32.30339009,-31.7965,-32.9035,174,-0.138818746,0.079905287,-0.218724033,174,0,0.567502566,0.67263567,0.596052247,243.0271112,0.526095786
-32.31568111,-31.77,-32.94,175,-0.121562988,0.073036148,-0.194599136,175,0,0.566492721,0.680740841,0.591341537,242.9689237,0.52559417
-32.32752322,-31.733,-32.997,176,-0.098095155,0.065095804,-0.16319096,176,0,0.565519759,0.691763873,0.585896217,243.20982,0.527670862
-32.34602167,-31.69,-33.05,177,-0.057346234,0.061337287,-0.118683521,177,0,0.563999903,0.710903974,0.583318705,244.7893909,0.541287852
-32.39433437,-31.7665,-33.07,178,-0.010171658,0.064880305,-0.075051964,178,-0.030880389,0.560030473,0.733062258,0.585748432,247.0756352,0.560996856
-32.4423839,-31.83,-33.0835,179,-0.006717238,0.06336355,-0.070080788,179,-0.083941599,0.556082665,0.734684827,0.584708273,246.2306882,0.553712829
-32.49034056,-31.91,-33.1,180,-0.002203614,0.054236349,-0.056439963,180,-0.228176925,0.552142487,0.736804913,0.578449031,244.9592517,0.54275217
-32.53849845,-31.98,-33.1135,181,-0.001065868,0.049829363,-0.050895231,181,-0.620249191,0.548185776,0.737339322,0.575426813,243.8258123,0.532981141
-32.58603715,-32.05,-33.16,182,0.001609509,0.051822743,-0.050213234,182,-1.686012104,0.544279938,0.738595968,0.576793831,243.1870653,0.527474701
-32.63408669,-32.1265,-33.21,183,0.001287938,0.052689301,-0.051401363,183,0,0.54033213,0.738444923,0.577388098,242.4722912,0.521312855
-32.68213622,-32.163,-33.2305,184,-0.001061719,0.059319393,-0.060381112,184,0,0.536384321,0.737341271,0.581934876,242.1869659,0.518853155
-32.73027864,-32.18,-33.3035,185,-0.004973172,0.064588111,-0.069561282,185,0,0.532428882,0.735504029,0.585548051,241.8548133,0.51598977
-32.77860681,-32.2065,-33.3935,186,-0.003444305,0.065522061,-0.068966366,186,0,0.52845818,0.73622215,0.586188534,241.5212137,0.513113911
-32.82732198,-32.213,-33.51,187,-0.001442297,0.075034945,-0.076477242,187,0,0.524455682,0.73716251,0.59271227,241.6999644,0.514654865
-32.87628483,-32.213,-33.6,188,0.004855818,0.080140931,-0.075285113,188,0,0.520432834,0.740120786,0.596213847,241.7766137,0.515315635
-32.90574303,-32.2165,-33.6435,189,-0.00727658,0.088791582,-0.096068161,189,0,0.518012512,0.7344221,0.602146281,240.9888799,0.508524826
-32.87648607,-32.26,-33.557,190,-0.006395641,0.096430518,-0.102826159,190,0,0.5204163,0.734835884,0.607384903,241.3019079,0.511223344
-32.84773994,-32.2665,-33.4835,191,0.003439925,0.089148513,-0.085708588,191,-0.025885288,0.522778118,0.739455729,0.602391057,241.2389346,0.510680471
-32.81913313,-32.2465,-33.4235,192,0.011096793,0.088225014,-0.077128221,192,-0.070363507,0.525128488,0.743052223,0.601757741,241.3888986,0.511973263
-32.79108359,-32.22,-33.37,193,0.024717468,0.088915877,-0.064198408,193,-0.191267842,0.527433072,0.749449965,0.60223152,242.0768728,0.517904076
-32.76318885,-32.21,-33.32,194,0.035547128,0.099074656,-0.063527529,194,-0.519919899,0.529724938,0.754536745,0.609198197,243.2541164,0.528052728
-32.73597523,-32.1465,-33.3135,195,0.029586526,0.099529359,-0.069942833,195,0,0.531960842,0.751737001,0.609510022,242.8529402,0.524594312
-32.70883901,-32.08,-33.3235,196,0.026357793,0.098970018,-0.072612225,196,0,0.534190388,0.750220439,0.609126438,242.5543258,0.52202005
-32.6823839,-32.0165,-33.35,197,0.027471667,0.103509281,-0.076037615,197,0,0.536363972,0.750743635,0.612239369,242.9390224,0.5253364
-32.64664087,-31.963,-33.3435,198,0.023947336,0.110195001,-0.086247665,198,0,0.539300663,0.749088228,0.616824295,243.2008424,0.527593469
-32.58890093,-31.95,-33.267,199,0.012858448,0.117411833,-0.104553384,199,0,0.544044647,0.743879687,0.621773446,243.1902177,0.527501876
-32.53120743,-31.9165,-33.1435,200,0.00177797,0.122543797,-0.120765827,200,0,0.548784815,0.738675095,0.625292839,243.1617065,0.52725609
-32.47385449,-31.8865,-33.0735,201,-0.003323402,0.126285737,-0.12960914,201,0,0.553497003,0.736278939,0.627858982,243.4888844,0.53007659
-32.41696594,-31.8695,-32.9835,202,-0.009190802,0.130585752,-0.139776554,202,0,0.558171035,0.733522974,0.630807842,243.7927617,0.532696222
-32.36010836,-31.7865,-32.92,203,-0.015232062,0.127918842,-0.143150904,203,0,0.562842524,0.730685345,0.628978931,243.7136489,0.532014215
-32.30351393,-31.7165,-32.88,204,-0.013686141,0.134475337,-0.148161478,204,0,0.567492391,0.731411476,0.633475237,244.7663926,0.541089592
-32.24701238,-31.6165,-32.88,205,-0.013784815,0.130498523,-0.144283338,205,0,0.572134627,0.731365128,0.630748022,245.1072985,0.544028435
-32.19086687,-31.52,-32.86,206,-0.016764265,0.128217757,-0.144982022,206,-0.036934987,0.576747611,0.729965657,0.629183921,245.3392897,0.54602836
-32.13439628,-31.43,-32.8735,207,-0.018167575,0.128780131,-0.146947706,207,-0.100399703,0.581387304,0.72930651,0.629569585,245.9265691,0.551091113
-32.08789474,-31.363,-32.8435,208,-0.02303563,0.125267771,-0.148303401,208,-0.272914688,0.585207928,0.727019945,0.627160883,245.994126,0.5516735
-32.05821981,-31.3795,-32.75,209,-0.037567392,0.121669519,-0.159236911,209,-0.741859035,0.587646056,0.720194258,0.624693277,245.410755,0.546644439
-32.02854489,-31.38,-32.66,210,-0.046874,0.119263533,-0.166137533,210,0,0.590084183,0.715822868,0.623043302,245.2183279,0.544985585
-31.99883901,-31.3695,-32.59,211,-0.04773563,0.114561704,-0.162297334,211,0,0.592524855,0.715418153,0.619818887,245.4383965,0.546882728
-31.96891641,-31.34,-32.56,212,-0.050589649,0.116936504,-0.167526153,212,0,0.594983332,0.714077597,0.621447475,245.9611164,0.551388935
-31.93936533,-31.3265,-32.5135,213,-0.057251511,0.116200702,-0.173452213,213,-0.01454497,0.597411286,0.710948466,0.620942878,246.037568,0.552048
-31.90897833,-31.3165,-32.4935,214,-0.065086574,0.113543462,-0.178630036,214,-0.039537327,0.599907918,0.707268273,0.619120599,245.8573946,0.550494781
-31.87856037,-31.27,-32.5035,215,-0.065811359,0.10389852,-0.169709879,215,-0.107473598,0.602407095,0.706927836,0.612506301,245.5806403,0.548108968
-31.84778638,-31.253,-32.51,216,-0.059640102,0.099331138,-0.15897124,216,-0.292143528,0.604935524,0.709826525,0.609374086,245.9416783,0.551221365
-31.81670279,-31.17,-32.5335,217,-0.060091424,0.099948798,-0.160040222,217,-0.378683374,0.60748939,0.709614536,0.609797665,246.1612312,0.553114062
-31.81102167,-31.1465,-32.537,218,-0.06288519,0.100099538,-0.162984728,218,-1.029368134,0.607956157,0.708302281,0.609901039,245.9707836,0.551472272
-31.84212074,-31.2365,-32.54,219,-0.061911434,0.100283709,-0.162195142,219,-2.798112695,0.605401019,0.708759662,0.610027339,245.8551303,0.550475261
-31.87283282,-31.3,-32.5035,220,-0.049569068,0.098913101,-0.148482169,220,0,0.602877678,0.714556973,0.609087406,246.2969016,0.554283634
-31.90312693,-31.3565,-32.4935,221,-0.044640313,0.094559181,-0.139199494,221,0,0.600388676,0.716872049,0.606101579,246.037274,0.552045465
-31.93306502,-31.37,-32.5035,222,-0.044819817,0.097124106,-0.141943923,222,0,0.597928927,0.716787734,0.60786055,245.8490208,0.550422593
-31.96287926,-31.3965,-32.53,223,-0.037863796,0.097410772,-0.135274568,223,0,0.595479352,0.720055034,0.60805714,246.0107763,0.551817037
-31.99196594,-31.3965,-32.59,224,-0.031479922,0.106689265,-0.138169187,224,0,0.593089554,0.723053592,0.614420135,246.6550131,0.557370803
-32.02117647,-31.39,-32.64,225,-0.029956143,0.098834307,-0.12879045,225,0,0.590689582,0.723769323,0.60903337,245.8238679,0.550205758
-32.0499226,-31.38,-32.73,226,-0.026574226,0.0996122,-0.126186426,226,0,0.588327765,0.725357838,0.609566833,245.6618053,0.548808667
-32.07851393,-31.3865,-32.8335,227,-0.018839314,0.093773139,-0.112612453,227,0,0.585978666,0.728990989,0.605562528,245.390412,0.546469069
-32.10860681,-31.4065,-32.9035,228,-0.018868989,0.08563895,-0.10450794,228,0,0.583506198,0.72897705,0.599984273,244.4325762,0.538211863
-32.14258514,-31.49,-32.8635,229,-0.017810357,0.085003312,-0.102813669,229,0,0.580714497,0.729474298,0.599548366,244.0359129,0.534792353
-32.17602167,-31.5765,-32.8535,230,-0.004629962,0.089023391,-0.093653353,230,0,0.577967311,0.735665238,0.602305251,244.7468548,0.540921162
-32.20927245,-31.63,-32.8335,231,0.010878036,0.086239346,-0.07536131,231,0,0.575235387,0.742949471,0.600396012,245.2832871,0.545545578
-32.2423065,-31.6965,-32.84,232,0.004966013,0.089123837,-0.084157824,232,0,0.572521268,0.740172545,0.602374135,244.788951,0.54128406
-32.27524768,-31.7265,-32.87,233,0.003956632,0.090541687,-0.086585056,233,0,0.569814781,0.739698431,0.603346466,244.5677572,0.539377217
-32.30758514,-31.7565,-32.89,234,0.00421173,0.092584009,-0.088372279,234,0,0.567157896,0.739818253,0.604747048,244.4491049,0.538354352
-32.34003096,-31.7865,-32.927,235,0.004401351,0.093953793,-0.089552442,235,0,0.564492108,0.739907319,0.605686417,244.3469998,0.537474136
-32.37264706,-31.7465,-33.0035,236,0.002302976,0.095261235,-0.092958259,236,0,0.561812329,0.738921695,0.606583033,244.2041321,0.536242518
-32.4044582,-31.7465,-33.07,237,-0.002123884,0.095271511,-0.097395395,237,0,0.559198686,0.736842363,0.60659008,243.968231,0.534208888
-32.45178019,-31.8395,-33.0835,238,-0.000698809,0.096857669,-0.097556478,238,0,0.555310655,0.737511732,0.607677834,244.20677,0.536265259
-32.51226006,-31.99,-33.0235,239,-0.005287163,0.095233855,-0.100521018,239,0,0.550341554,0.735356545,0.606564256,243.8502458,0.533191774
-32.57325077,-32.0365,-33.0735,240,-0.009621356,0.092626832,-0.102248188,240,0,0.545330483,0.733320739,0.604776415,243.4628939,0.529852534
-32.63391641,-31.98,-33.22,241,-0.024676292,0.088384891,-0.113061184,241,0,0.54034612,0.726249312,0.601867381,242.351793,0.520274077
-32.65493808,-31.9565,-33.2835,242,-0.03259806,0.090406729,-0.123004789,242,0,0.538618954,0.722528393,0.603253915,242.3138648,0.51994711
-32.64260062,-31.9865,-33.24,243,-0.042274673,0.088659714,-0.130934387,243,0,0.539632615,0.71798321,0.602055849,242.1475218,0.518513119
-32.63052632,-32,-33.2035,244,-0.055357211,0.088817952,-0.144175163,244,0,0.540624654,0.711838235,0.602164365,241.8213181,0.515701018
-32.61835913,-32.01,-33.1735,245,-0.060856996,0.08036363,-0.141220626,245,0,0.541624325,0.70925494,0.596366569,241.4545877,0.512539549
-32.60628483,-32,-33.17,246,-0.065433527,0.079987285,-0.145420812,246,0,0.542616364,0.707105306,0.59610848,241.6029091,0.513818182
-32.59458204,-31.99,-33.137,247,-0.070950309,0.078803345,-0.149753654,247,0,0.54357788,0.704514029,0.595296559,241.5837429,0.513652956
-32.58294118,-31.9765,-33.127,248,-0.080090442,0.082234386,-0.162324828,248,-0.021533259,0.544534307,0.700220834,0.597649495,241.5540112,0.513396648
-32.57198142,-31.9665,-33.13,249,-0.075201236,0.086207031,-0.161408266,249,-0.058533464,0.545434774,0.702517334,0.60037385,242.4160037,0.520827618
-32.56086687,-31.9525,-33.12,250,-0.069658551,0.083795531,-0.153454082,250,-0.159110453,0.546347959,0.705120778,0.598720095,242.8658068,0.524705231
-32.55049536,-31.953,-33.15,251,-0.070506163,0.080168969,-0.150675132,251,-0.432507053,0.547200096,0.704722648,0.596233075,242.7843164,0.524002727
-32.5398452,-31.9165,-33.16,252,-0.071307211,0.079159218,-0.15046643,252,-1.175676064,0.548075125,0.704346389,0.595540609,242.7831429,0.523992611
-32.53017028,-31.87,-33.18,253,-0.066519452,0.076097583,-0.142617035,253,-0.817151581,0.548870029,0.706595239,0.593441004,242.9908439,0.525783137
-32.52043344,-31.82,-33.21,254,-0.066262285,0.075129752,-0.141392038,254,-2.221248295,0.54967002,0.706716032,0.592777287,242.9914708,0.525788541
-32.51128483,-31.773,-33.25,255,-0.062776316,0.070196741,-0.132973057,255,0,0.55042168,0.70835342,0.589394331,243.0163688,0.52600318
-32.50239938,-31.713,-33.28,256,-0.06198162,0.061914609,-0.123896229,256,0,0.55115172,0.708726696,0.58371462,242.6514922,0.522857691
-32.45017028,-31.733,-33.147,257,-0.064469794,0.06001776,-0.124487554,257,0,0.555442927,0.70755798,0.582413801,242.6969899,0.523249913
-32.38188854,-31.743,-33.0105,258,-0.061309506,0.061782908,-0.123092414,258,0,0.561053037,0.709042393,0.583624302,243.3134533,0.528564252
-32.31394737,-31.76,-32.9035,259,-0.061158953,0.056685124,-0.117844077,259,0,0.566635167,0.709113109,0.580128349,243.2886318,0.528350274
-32.24580495,-31.7165,-32.81,260,-0.058866569,0.058507109,-0.117373678,260,0,0.572233831,0.71018986,0.581377828,243.8216035,0.532944858
-32.17832817,-31.6065,-32.75,261,-0.05669265,0.054106834,-0.110799485,261,0,0.577777806,0.711210968,0.578360213,243.9471723,0.534027347
-32.11083591,-31.5165,-32.72,262,-0.050014056,0.052800093,-0.102814149,262,0,0.583323053,0.714347958,0.577464077,244.5488597,0.539214308
-32.04312693,-31.3865,-32.7135,263,-0.042325453,0.054667016,-0.096992469,263,0,0.588886105,0.717959358,0.578744374,245.4191678,0.546716964
-32.01414861,-31.37,-32.69,264,-0.029230436,0.05077239,-0.080002825,264,0,0.591267,0.724110194,0.576073521,246.0669022,0.552300881
-31.99664087,-31.3865,-32.65,265,-0.021557694,0.04371554,-0.065273234,265,0,0.592705457,0.727714144,0.571234082,246.1615174,0.55311653
-31.97964396,-31.41,-32.6,266,-0.016776825,0.045403819,-0.062180644,266,0,0.594101944,0.729959757,0.572391868,246.6246829,0.557109335
-31.9626161,-31.41,-32.5535,267,-0.018053518,0.041302852,-0.059356369,267,0,0.595500974,0.729360084,0.569579511,246.4102877,0.555261101
-31.94591331,-31.413,-32.52,268,-0.024674963,0.044397159,-0.069072122,268,0,0.596873295,0.726249937,0.571701522,246.2993489,0.554304732
-31.92928793,-31.4065,-32.4935,269,-0.031446103,0.04099021,-0.072436313,269,0,0.598239257,0.723069477,0.569365108,245.8568684,0.550490244
-31.91303406,-31.39,-32.49,270,-0.036911256,0.041484482,-0.078395738,270,0,0.599574695,0.72050245,0.56970407,245.7652382,0.549700329
-31.89665635,-31.35,-32.497,271,-0.040104978,0.037017861,-0.077122839,271,0,0.600920307,0.719002333,0.566640955,245.4967119,0.547385447
-31.88071207,-31.3065,-32.52,272,-0.03812986,0.034196449,-0.072326309,272,0,0.602230308,0.719930062,0.56470609,245.5768183,0.548076019
-31.86509288,-31.24,-32.547,273,-0.038782798,0.035569355,-0.074352153,273,-0.01539826,0.6035136,0.719623372,0.5656476,245.6958492,0.549102148
-31.84956656,-31.1565,-32.5705,274,-0.039602322,0.033216835,-0.072819158,274,-0.041856811,0.604789262,0.719238434,0.564034292,245.5080332,0.547483045
-31.820387,-31.18,-32.5,275,-0.043557222,0.031635757,-0.075192979,275,-0.113778607,0.60718669,0.717380786,0.562950022,245.1869329,0.544714939
-31.78911765,-31.2265,-32.43,276,-0.046436812,0.03599761,-0.082434422,276,-0.309282322,0.609755818,0.716028219,0.565941288,245.2139727,0.544948041
-31.7575387,-31.23,-32.3335,277,-0.041019529,0.04699423,-0.088013759,277,-0.840716517,0.612350383,0.718572761,0.573482539,246.1355562,0.552892726
-31.72577399,-31.23,-32.28,278,-0.027419691,0.053822771,-0.081242461,278,-2.285304429,0.61496021,0.724960716,0.578165408,247.2586545,0.562574608
